time="2025-07-15T17:32:14+08:00" level=info msg="Starting migration process" concurrency=10 dest_bucket=your-destination-bucket-name dest_endpoint=s3.us-west-1.amazonaws.com source_bucket=your-source-bucket-name source_endpoint=s3.amazonaws.com
time="2025-07-15T17:32:15+08:00" level=fatal msg="Migration failed: failed to check destination bucket existence: 301 Moved Permanently"
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=2d668270d4efaf58c48b10570cee44e6 object_path=ws5/.git/objects/cf/0a7bb7ab5f394b50ad52765754fb6d256bd073 size=2213
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=40795bda7c4341a627af500cc31d2872 object_path=ws5/.git/objects/d3/f8f4275cccfd9f9ec23ae665c0f4d1a1cabfe2 size=93
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=75e0eed97f928ba1f7dcea53934901e0 object_path=ws5/.git/objects/d5/edca1f10e5621fcc051d79fbc6964d47f4d687 size=3731
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=ea65de8b912ab21bf10d7ce15ea2a2e3 object_path=ws5/.git/objects/d7/15e845a92be7ac31a3c775a91e3fb0291d67d6 size=84
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=ebe96b6217a289a4d54afece70f35a8c object_path=ws5/.git/objects/dd/f440cb9a29b0681643a4f8c6379561487d237d size=1860
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=76f8baefc49c326b504db7bf751c967d object_path=ws5/.git/objects/df/e0770424b2a19faf507a501ebfc23be8f54e7b size=76
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=3f0070e2046b3a2859ff114a29fe8583 object_path=ws5/.git/objects/e8/55db4d9ad846ddf9befadad0bad87a67088b80 size=84
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=e488f60536a4b32b49c3a2ff59e5fd7a object_path=ws5/.git/objects/e9/e787e1d3e4d46b4807e67cbf8b44ae52474c21 size=2210
time="2025-07-16T16:04:17+08:00" level=info msg="Successfully migrated object" etag=e6cbe81a5802e1d001c544dacbe99a7f object_path=ws5/.git/objects/f1/082d0d7c5fd08e5bb3e5cba580c7ac155e3771 size=121
time="2025-07-16T16:04:18+08:00" level=info msg="Successfully migrated object" etag=18c70f024ca7e52c84fac01cc9c2eee0 object_path=ws5/.git/objects/f7/fdfd3da40241766a19f532a5ff531e4813a837 size=3790
time="2025-07-16T16:04:18+08:00" level=info msg="Successfully migrated object" etag=60a9550517d66f09a7fa7399f33c7fa9 object_path=ws5/.git/objects/fa/2f2678ed0f4162ac0468205d82b7fac839f472 size=8671
time="2025-07-16T16:04:18+08:00" level=info msg="Successfully migrated object" etag=24480d0609bbe710f6eeb589c549874e object_path=ws5/.git/refs/heads/main size=41
time="2025-07-16T16:04:18+08:00" level=info msg="Successfully migrated object" etag=98b16e0b650190870f1b40bc8f4aec4e object_path=ws5/.git/refs/remotes/origin/HEAD size=30
time="2025-07-16T16:04:18+08:00" level=info msg="Successfully migrated object" etag=24480d0609bbe710f6eeb589c549874e object_path=ws5/.git/refs/remotes/origin/main size=41
time="2025-07-16T16:04:18+08:00" level=info msg="Successfully migrated object" etag=05bdb783ee6514c8c072e47680af8ff7 object_path=ws5/.gitattributes size=66
time="2025-07-16T16:04:18+08:00" level=info msg="Successfully migrated object" etag=0929adc0ce91086de8db74b612f8be1e object_path=ws5/.git/objects/f7/41c16df5f531ba9de8623c352c2d9ade1e8477 size=5360509
time="2025-07-16T16:04:18+08:00" level=info msg="Successfully migrated object" etag=95cca7eb27e3a0ea36db7613bf9121f7 object_path=ws5/c.json size=431
time="2025-07-16T16:04:18+08:00" level=info msg="Successfully migrated object" etag=319416271ba2ef8f8e1d46083d8121e5 object_path=ws5/client/session.go size=13850
time="2025-07-16T16:04:18+08:00" level=info msg="Successfully migrated object" etag=407cc631ec38c380798fecdc6c981d6f object_path=ws5/client/client.go size=7421
time="2025-07-16T16:04:18+08:00" level=info msg="Successfully migrated object" etag=380cb95815b40815933edd3cb15d43ba object_path=ws5/common/crypto.go size=10607
time="2025-07-16T16:04:18+08:00" level=info msg="Successfully migrated object" etag=dd26c69a1fb8e91314ee36de13e148d2 object_path=ws5/client/ws_manager.go size=27360
time="2025-07-16T16:04:18+08:00" level=info msg="Successfully migrated object" etag=a8598432a80f04fa5e1e955eab563f13 object_path=ws5/common/logger.go size=1458
time="2025-07-16T16:04:18+08:00" level=info msg="Successfully migrated object" etag=8e16ef733fd473c8cfac1f01b6990cbe object_path=ws5/common/utils.go size=3847
time="2025-07-16T16:04:18+08:00" level=info msg="Successfully migrated object" etag=1b7ba9c1ac8616d3a2d68ccefd7274c1 object_path=ws5/config/config.go size=7362
time="2025-07-16T16:04:18+08:00" level=info msg="Successfully migrated object" etag=448252bb65ed6f45b74afd03c8297099 object_path=ws5/go.mod size=254
time="2025-07-16T16:04:18+08:00" level=info msg="Successfully migrated object" etag=2917d7f098aeebf29ae71b15592d7fd6 object_path=ws5/go.sum size=730
time="2025-07-16T16:04:18+08:00" level=info msg="Successfully migrated object" etag=007e652421f5c649134613094876660b object_path=ws5/main.go size=3692
time="2025-07-16T16:04:18+08:00" level=info msg="Successfully migrated object" etag=78d5f6a6a0e1934ea7271500d0c73449 object_path=ws5/protocol/message.go size=8929
time="2025-07-16T16:04:18+08:00" level=info msg="Successfully migrated object" etag=07df0332c9353c3c9bda35f799a25860 object_path=ws5/s.json size=434
time="2025-07-16T16:04:19+08:00" level=info msg="Successfully migrated object" etag=a48d74a88c895e4c79f3652b1e415f6f object_path=ws5/server/server.go size=25254
time="2025-07-16T16:04:19+08:00" level=info msg="Successfully migrated object" etag=af1addcf7edadf134a8f6183f35958bc object_path=ws5/server/session.go size=10954
time="2025-07-16T16:04:19+08:00" level=info msg="Successfully migrated object" etag=76692c5b7419ea8686b99d0ccd868af2 object_path=ws5/server_keys/x25519_private.key size=32
time="2025-07-16T16:04:19+08:00" level=info msg="Successfully migrated object" etag=40771c2a104fc94c561f02587285d8e9 object_path=ws5/server_keys/x25519_public.key size=32
time="2025-07-16T16:04:19+08:00" level=info msg="Successfully migrated object" etag=7e2d7478ef2716d6a6fd99b06388dce2 object_path=ws5/main.exe size=9064448
time="2025-07-16T16:04:20+08:00" level=info msg="Successfully migrated object" etag=e1c87e551c04c1c1233a2d2f2f5c8bcf object_path=ws6/c.yaml size=794
time="2025-07-16T16:04:20+08:00" level=info msg="Successfully migrated object" etag=1ce26c8e88f12bffb6cac242f0ca5612 object_path=ws6/client.go size=16347
time="2025-07-16T16:04:20+08:00" level=info msg="Successfully migrated object" etag=c934ed97fd75b66b6710328472937cc3 object_path=ws6/config.go size=3381
time="2025-07-16T16:04:20+08:00" level=info msg="Successfully migrated object" etag=1693d61355cb2d0f96cc5aee340140db object_path=ws6/config.yaml size=778
time="2025-07-16T16:04:20+08:00" level=info msg="Successfully migrated object" etag=21367a6acafabc52f72bbca151c14441 object_path=ws6/crypto.go size=1929
time="2025-07-16T16:04:20+08:00" level=info msg="Successfully migrated object" etag=930e7bbcf730678cdc22c6f30b13e565 object_path=ws5/ws5 size=6725924
time="2025-07-16T16:04:20+08:00" level=info msg="Successfully migrated object" etag=8af4dc8203def48142c85ea81a028925 object_path=ws6/go.mod size=178
time="2025-07-16T16:04:20+08:00" level=info msg="Successfully migrated object" etag=78a58ec32e28b7224cfe14c7a947d9f9 object_path=ws6/go.sum size=857
time="2025-07-16T16:04:20+08:00" level=info msg="Successfully migrated object" etag=800cbabe440c6db2bd30795e447981bf object_path=ws6/logger.go size=1542
time="2025-07-16T16:04:20+08:00" level=info msg="Successfully migrated object" etag=a9e8ba7676a02a61656d0c95e88e3f37 object_path=ws6/loadbalance.go size=1439
